96408 20150820 0000 20150819 1500  2.515 -150.87   63.45 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0    258 3    859 3    160 3 C     9.4 3    12.7 3     0.0 3 -9999 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 0100 20150819 1600  2.515 -150.87   63.45 -9999.0 -9999.0 -9999.0 -9999.0     0.0    271 3    301 3    240 3 C     0.3 3     7.4 3     0.0 3 -9999 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 0200 20150819 1700  2.515 -150.87   63.45 -9999.0 -9999.0 -9999.0 -9999.0     0.0    312 3    752 3    129 3 C    11.7 3    15.7 3     7.4 3 -9999 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 0300 20150819 1800  2.515 -150.87   63.45     8.6     8.5     8.9     8.0     0.0    204 0    584 0    140 0 C    11.4 0    13.7 0    10.2 0    76 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 0400 20150819 1900  2.515 -150.87   63.45     8.2     8.7     9.3     8.2     0.0    202 0    359 0    129 0 C    11.1 0    12.7 0     9.9 0    72 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 0500 20150819 2000  2.515 -150.87   63.45     7.2     7.6     8.2     7.2     0.0     86 0    162 0     28 0 C     8.3 0    10.5 0     7.4 0    77 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 0600 20150819 2100  2.515 -150.87   63.45     7.3     7.2     7.3     7.1     0.0      6 0     29 0      0 0 C     6.7 0     7.4 0     6.3 0    78 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 0700 20150819 2200  2.515 -150.87   63.45     6.6     6.6     7.3     6.4     0.0      0 0      0 0      0 0 C     5.8 0     6.3 0     5.2 0    84 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 0800 20150819 2300  2.515 -150.87   63.45     6.1     6.2     6.6     5.9     0.0      0 0      0 0      0 0 C     4.8 0     5.2 0     4.5 0    87 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 0900 20150820 0000  2.515 -150.87   63.45     5.9     5.9     6.6     5.3     0.0      0 0      0 0      0 0 C     3.3 0     4.5 0     2.2 0    87 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 1000 20150820 0100  2.515 -150.87   63.45     5.8     5.4     6.0     5.0     0.0      0 0      0 0      0 0 C     3.0 0     4.2 0     2.5 0    88 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 1100 20150820 0200  2.515 -150.87   63.45     5.7     5.7     5.9     5.6     0.0      0 0      0 0      0 0 C     4.3 0     4.4 0     4.2 0    88 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 1200 20150820 0300  2.515 -150.87   63.45     5.5     5.5     5.8     5.1     0.0      0 0      0 0      0 0 C     4.0 0     4.2 0     3.6 0    88 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 1300 20150820 0400  2.515 -150.87   63.45     5.4     5.6     6.0     5.4     0.0      0 0      0 0      0 0 C     3.5 0     3.7 0     3.4 0    87 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 1400 20150820 0500  2.515 -150.87   63.45     5.5     5.4     5.6     5.1     0.0      0 0      0 0      0 0 C     3.5 0     3.8 0     3.3 0    88 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 1500 20150820 0600  2.515 -150.87   63.45     6.0     5.7     6.0     5.3     0.0      1 0      7 0      0 0 C     3.8 0     4.5 0     3.3 0    82 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 1600 20150820 0700  2.515 -150.87   63.45     6.4     6.0     6.5     5.6     0.0     29 0     60 0      5 0 C     5.2 0     6.3 0     4.5 0    83 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 1700 20150820 0800  2.515 -150.87   63.45     7.7     6.9     7.7     6.3     0.0    100 0    131 0     61 0 C     7.6 0     9.4 0     6.3 0    80 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 1800 20150820 0900  2.515 -150.87   63.45     8.6     8.2     8.6     7.7     0.0    194 0    429 0    130 0 C    10.1 0    11.4 0     9.4 0    71 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 1900 20150820 1000  2.515 -150.87   63.45    10.2     9.9    10.6     8.7     0.0    445 0    495 0    405 0 C    12.7 0    14.2 0    11.4 0    58 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 2000 20150820 1100  2.515 -150.87   63.45    10.1    10.6    11.3    10.1     0.0    416 0    683 0    133 0 C    15.0 0    17.6 0    11.5 0    53 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 2100 20150820 1200  2.515 -150.87   63.45    12.1    10.9    12.1    10.1     0.0    342 0    740 0    158 0 C    14.6 0    20.5 0    11.8 0    53 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 2200 20150820 1300  2.515 -150.87   63.45    11.7    12.1    13.0    11.3     0.0    452 0    956 0    205 0 C    19.1 0    24.5 0    14.5 0    48 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150820 2300 20150820 1400  2.515 -150.87   63.45    12.8    12.6    13.3    11.7     0.0    473 0    783 0    227 0 C    19.9 0    23.9 0    16.1 0    48 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 0000 20150820 1500  2.515 -150.87   63.45    12.7    13.2    14.0    12.3     0.0    521 0    835 0    230 0 C    22.8 0    26.9 0    19.0 0    47 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 0100 20150820 1600  2.515 -150.87   63.45    14.2    13.6    14.3    12.7     0.0    467 0    688 0    229 0 C    21.8 0    26.3 0    17.3 0    47 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 0200 20150820 1700  2.515 -150.87   63.45    13.3    13.3    14.2    12.8     0.0    298 0    600 0    165 0 C    19.0 0    23.5 0    15.4 0    49 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 0300 20150820 1800  2.515 -150.87   63.45    13.1    13.2    13.9    12.8     0.0    229 0    491 0    163 0 C    17.0 0    20.2 0    15.0 0    51 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 0400 20150820 1900  2.515 -150.87   63.45    11.6    12.3    13.1    11.6     0.0    190 0    299 0     92 0 C    14.4 0    16.0 0    12.1 0    56 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 0500 20150820 2000  2.515 -150.87   63.45    10.1    10.8    11.6    10.1     0.0     69 0    179 0     18 0 C    10.2 0    12.9 0     7.6 0    63 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 0600 20150820 2100  2.515 -150.87   63.45     8.6     9.2    10.1     8.6     0.0      7 0     18 0      0 0 C     6.9 0     7.6 0     6.2 0    72 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 0700 20150820 2200  2.515 -150.87   63.45     7.6     8.1     8.6     7.6     0.0      0 0      0 0      0 0 C     5.6 0     6.2 0     4.4 0    78 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 0800 20150820 2300  2.515 -150.87   63.45     6.5     7.4     8.1     6.5     0.0      0 0      0 0      0 0 C     3.9 0     4.6 0     1.8 0    83 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 0900 20150821 0000  2.515 -150.87   63.45     6.4     6.6     7.5     6.1     0.0      0 0      0 0      0 0 C     1.9 0     2.9 0     0.3 0    86 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 1000 20150821 0100  2.515 -150.87   63.45     6.2     6.2     6.5     6.0     0.0      0 0      0 0      0 0 C     2.1 0     2.9 0     0.9 0    87 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 1100 20150821 0200  2.515 -150.87   63.45     6.0     6.2     6.6     5.5     0.0      0 0      0 0      0 0 C     2.0 0     2.7 0     1.6 0    86 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 1200 20150821 0300  2.515 -150.87   63.45     4.8     5.1     6.2     4.8     0.0      0 0      0 0      0 0 C     2.4 0     2.8 0     2.2 0    92 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 1300 20150821 0400  2.515 -150.87   63.45     4.3     4.9     5.1     4.3     0.0      0 0      0 0      0 0 C     2.4 0     2.8 0     1.7 0    91 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 1400 20150821 0500  2.515 -150.87   63.45     5.3     4.7     5.6     4.1     0.0      0 0      0 0      0 0 C     1.6 0     1.8 0     1.2 0    91 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 1500 20150821 0600  2.515 -150.87   63.45     4.3     4.5     5.5     3.7     0.0     10 0     54 0      0 0 C     1.5 0     2.1 0     1.1 0    89 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 1600 20150821 0700  2.515 -150.87   63.45     6.2     5.5     6.2     4.3     0.0     52 0    109 0     22 0 C     3.0 0     4.1 0     2.1 0    85 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 1700 20150821 0800  2.515 -150.87   63.45     8.0     6.8     8.0     5.8     0.0    189 0    270 0     88 0 C     5.7 0     7.6 0     4.1 0    84 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 1800 20150821 0900  2.515 -150.87   63.45    10.0     9.1    10.1     8.0     0.0    294 0    345 0    200 0 C     9.4 0    11.2 0     7.6 0    76 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 1900 20150821 1000  2.515 -150.87   63.45    11.2    10.6    11.3    10.0     0.0    308 0    455 0    236 0 C    12.0 0    15.3 0    10.9 0    69 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 2000 20150821 1100  2.515 -150.87   63.45    12.1    11.8    12.3    11.2     0.0    380 0    443 0    330 0 C    15.9 0    17.4 0    14.9 0    64 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 2100 20150821 1200  2.515 -150.87   63.45    12.7    12.5    13.0    12.0     0.0    427 0    557 0    309 0 C    19.1 0    20.3 0    17.4 0    62 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 2200 20150821 1300  2.515 -150.87   63.45    12.9    12.8    13.1    12.4     0.0    372 0    681 0    198 0 C    19.1 0    22.7 0    16.0 0    60 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150821 2300 20150821 1400  2.515 -150.87   63.45    12.8    12.8    13.0    12.6     0.0    222 0    262 0    191 0 C    15.7 0    16.5 0    14.8 0    58 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 0000 20150821 1500  2.515 -150.87   63.45    13.5    13.6    14.2    12.8     0.0    368 0    553 0    218 0 C    19.5 0    23.5 0    15.3 0    57 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 0100 20150821 1600  2.515 -150.87   63.45    12.7    13.0    13.5    12.7     0.0    205 0    248 0    154 0 C    16.4 0    18.1 0    15.0 0    59 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 0200 20150821 1700  2.515 -150.87   63.45     8.7    10.9    12.8     8.7     0.0     94 0    178 0     20 0 C    13.0 0    15.2 0     9.4 0    65 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 0300 20150821 1800  2.515 -150.87   63.45     8.7     8.3     8.7     8.0     0.0     73 0    171 0     20 0 C     9.2 0    11.4 0     8.6 0    81 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 0400 20150821 1900  2.515 -150.87   63.45     8.8     8.7     8.9     8.6     0.0    106 0    151 0     49 0 C    10.6 0    11.4 0     9.8 0    79 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 0500 20150821 2000  2.515 -150.87   63.45     8.0     8.5     8.8     8.0     0.0     48 0     81 0      9 0 C     8.9 0    10.0 0     7.3 0    82 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 0600 20150821 2100  2.515 -150.87   63.45     7.2     7.4     8.0     7.0     0.0      1 0      9 0      0 0 C     5.9 0     7.3 0     4.9 0    85 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 0700 20150821 2200  2.515 -150.87   63.45     6.7     7.2     7.9     6.7     0.0      0 0      0 0      0 0 C     5.8 0     6.4 0     5.1 0    88 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 0800 20150821 2300  2.515 -150.87   63.45     6.6     6.7     7.0     6.5     0.3      0 0      0 0      0 0 C     5.6 0     5.8 0     5.2 0    92 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 0900 20150822 0000  2.515 -150.87   63.45     6.4     6.3     6.6     6.1     0.0      0 0      0 0      0 0 C     4.9 0     5.5 0     4.3 0    94 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 1000 20150822 0100  2.515 -150.87   63.45     6.1     6.3     6.6     6.0     0.0      0 0      0 0      0 0 C     5.4 0     5.6 0     5.0 0    94 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 1100 20150822 0200  2.515 -150.87   63.45     6.3     6.0     6.3     5.7     0.3      0 0      0 0      0 0 C     4.9 0     5.7 0     4.2 0    95 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 1200 20150822 0300  2.515 -150.87   63.45     6.2     6.2     6.4     6.0     0.0      0 0      0 0      0 0 C     5.8 0     5.9 0     5.7 0    94 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 1300 20150822 0400  2.515 -150.87   63.45     6.0     5.9     6.2     5.8     0.0      0 0      0 0      0 0 C     5.8 0     5.9 0     5.8 0    97 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 1400 20150822 0500  2.515 -150.87   63.45     6.1     6.0     6.1     6.0     0.2      0 0      0 0      0 0 C     5.9 0     5.9 0     5.8 0    96 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 1500 20150822 0600  2.515 -150.87   63.45     6.0     6.2     6.4     6.0     0.0      0 0      0 0      0 0 C     6.0 0     6.1 0     5.8 0    94 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 1600 20150822 0700  2.515 -150.87   63.45     6.0     5.9     6.0     5.8     1.3      0 0      3 0      0 0 C     6.0 0     6.1 0     6.0 0    97 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 1700 20150822 0800  2.515 -150.87   63.45     5.9     5.9     6.0     5.9     0.5      5 0     30 0      0 0 C     6.2 0     6.4 0     6.1 0    97 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 1800 20150822 0900  2.515 -150.87   63.45     5.8     6.0     6.2     5.8     0.0     50 0     80 0     17 0 C     7.0 0     7.5 0     6.3 0    97 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 1900 20150822 1000  2.515 -150.87   63.45     5.4     5.5     5.8     5.2     0.7     54 0     91 0     16 0 C     6.4 0     6.8 0     6.1 0    95 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 2000 20150822 1100  2.515 -150.87   63.45     5.7     5.5     5.7     5.4     1.1     95 0    134 0     74 0 C     6.9 0     7.6 0     6.6 0    94 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 2100 20150822 1200  2.515 -150.87   63.45     6.0     5.8     6.0     5.6     0.7    141 0    213 0     93 0 C     7.9 0     8.7 0     7.6 0    95 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 2200 20150822 1300  2.515 -150.87   63.45     7.3     6.4     7.3     5.9     0.8    150 0    335 0     70 0 C     8.7 0    11.6 0     7.7 0    95 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150822 2300 20150822 1400  2.515 -150.87   63.45     7.6     7.4     7.7     7.2     0.0    241 0    414 0    126 0 C    11.1 0    12.0 0    10.5 0    93 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 0000 20150822 1500  2.515 -150.87   63.45     7.2     7.5     8.1     6.9     1.1    208 0    412 0     87 0 C    10.6 0    12.5 0     8.4 0    90 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 0100 20150822 1600  2.515 -150.87   63.45     8.8     7.9     8.8     7.3     0.0    284 0    684 0    156 0 C    10.6 0    14.3 0     9.0 0    88 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 0200 20150822 1700  2.515 -150.87   63.45     9.9     9.3    10.1     8.7     0.0    437 0    714 0    142 0 C    14.7 0    16.3 0    12.8 0    76 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 0300 20150822 1800  2.515 -150.87   63.45     8.0     8.0     9.8     7.3     0.4     99 0    146 0     28 0 C     9.8 0    14.4 0     7.9 0    82 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 0400 20150822 1900  2.515 -150.87   63.45     7.7     8.2     8.9     7.7     0.0    119 0    323 0     38 0 C     9.9 0    12.4 0     7.8 0    82 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 0500 20150822 2000  2.515 -150.87   63.45     7.5     7.6     7.8     7.4     0.0     39 0     54 0      0 0 C     7.9 0     8.3 0     7.6 0    80 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 0600 20150822 2100  2.515 -150.87   63.45     6.5     6.8     7.5     6.4     1.2      0 0      0 0      0 0 C     6.5 0     7.6 0     5.8 0    85 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 0700 20150822 2200  2.515 -150.87   63.45     5.8     6.0     6.5     5.6     1.1      0 0      0 0      0 0 C     5.5 0     5.8 0     5.4 0    89 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 0800 20150822 2300  2.515 -150.87   63.45     5.6     5.8     5.9     5.6     0.0      0 0      0 0      0 0 C     5.6 0     5.8 0     5.4 0    96 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 0900 20150823 0000  2.515 -150.87   63.45     5.4     5.3     5.6     5.3     1.1      0 0      0 0      0 0 C     5.2 0     5.4 0     5.1 0    94 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 1000 20150823 0100  2.515 -150.87   63.45     5.1     5.2     5.4     5.1     0.8      0 0      0 0      0 0 C     4.9 0     5.1 0     4.8 0    94 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 1100 20150823 0200  2.515 -150.87   63.45     4.8     5.0     5.1     4.8     1.4      0 0      0 0      0 0 C     4.7 0     4.8 0     4.5 0    93 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 1200 20150823 0300  2.515 -150.87   63.45     4.5     4.6     4.8     4.5     0.2      0 0      0 0      0 0 C     4.4 0     4.5 0     4.4 0    96 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 1300 20150823 0400  2.515 -150.87   63.45     4.2     4.4     4.6     4.2     0.0      0 0      0 0      0 0 C     4.0 0     4.5 0     3.2 0    97 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 1400 20150823 0500  2.515 -150.87   63.45     3.0     3.6     4.3     3.0     0.0      0 0      0 0      0 0 C     2.3 0     3.4 0     1.2 0    94 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 1500 20150823 0600  2.515 -150.87   63.45     4.1     3.8     4.1     3.0     0.0      1 0      5 0      0 0 C     3.0 0     4.0 0     1.3 0    96 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 1600 20150823 0700  2.515 -150.87   63.45     4.8     4.5     4.8     4.1     0.4     23 0     48 0      5 0 C     4.6 0     5.3 0     4.0 0    95 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 1700 20150823 0800  2.515 -150.87   63.45     5.3     5.1     5.4     4.8     0.3     89 0    149 0     49 0 C     6.0 0     7.2 0     5.3 0    94 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 1800 20150823 0900  2.515 -150.87   63.45     5.9     5.5     5.9     5.3     0.0    136 0    178 0    103 0 C     7.6 0     8.7 0     7.1 0    92 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 1900 20150823 1000  2.515 -150.87   63.45     6.2     5.9     6.2     5.8     0.0    165 0    193 0    131 0 C     9.0 0     9.8 0     8.3 0    88 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 2000 20150823 1100  2.515 -150.87   63.45     6.3     6.2     6.4     6.0     0.0    153 0    192 0    118 0 C     9.2 0     9.8 0     8.7 0    86 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 2100 20150823 1200  2.515 -150.87   63.45     6.6     6.7     7.2     6.3     0.0    189 0    347 0    107 0 C    10.8 0    12.1 0     9.5 0    84 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 2200 20150823 1300  2.515 -150.87   63.45     7.8     6.9     7.8     6.4     0.0    259 0    883 0    104 0 C    10.7 0    16.4 0     9.4 0    87 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150823 2300 20150823 1400  2.515 -150.87   63.45     7.8     7.7     8.6     7.1     0.0    296 0    802 0    123 0 C    13.0 0    16.9 0     9.4 0    80 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150824 0000 20150823 1500  2.515 -150.87   63.45     7.8     8.1     8.8     7.5     0.0    276 0    748 0    113 0 C    12.4 0    16.0 0    10.0 0    75 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150824 0100 20150823 1600  2.515 -150.87   63.45     8.7     8.2     8.7     7.7     0.0    268 0    763 0    149 0 C    12.0 0    14.2 0    10.7 0    75 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
96408 20150824 0200 20150823 1700  2.515 -150.87   63.45     8.2     8.4     9.3     7.7     0.0    416 0    736 0     98 0 C    15.1 0    17.9 0    11.4 0    74 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
